INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jepywf', '女', '0000000000', 'zy', '08012004', '04-07-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fcrimyqc', '女', '0000017196', 'yh', '08012009', '06-02-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rwfh', '男', '0000017197', 'js', '08012008', '05-02-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jjucpa', '女', '0000017198', 'zd', '08012012', '04-03-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ndzeo', '女', '0000017199', 'zd', '08012005', '06-03-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nrnhpjfb', '男', '0000017200', 'zd', '08012017', '08-04-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ykecf', '男', '0000017201', 'zy', '08012011', '03-26-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mdue', '男', '0000017202', 'zy', '08012023', '08-04-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jnhfyvk', '女', '0000017203', 'js', '08012005', '02-23-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bbltvhw', '男', '0000017204', 'jx', '08012022', '08-26-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Exyjoplb', '女', '0000017205', 'jx', '08012018', '06-23-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oydbvjtn', '女', '0000017206', 'jx', '08012018', '11-17-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Twhmcxgq', '女', '0000017207', 'zy', '08012000', '05-23-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rcajidr', '女', '0000017208', 'zy', '08012015', '12-02-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rwlrnjx', '女', '0000017209', 'gl', '08012019', '10-08-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cmovvrvp', '女', '0000017210', 'jd', '08012017', '03-09-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Yqhcxo', '女', '0000017211', 'zd', '08012009', '09-18-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gqfgbw', '男', '0000017212', 'js', '08012010', '07-30-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rgqx', '男', '0000017213', 'jd', '08012014', '04-12-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Efmjmsm', '女', '0000017214', 'jx', '08012020', '07-20-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Klpvgb', '女', '0000017215', 'jd', '08012022', '09-07-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ehzkj', '男', '0000017216', 'js', '08012016', '05-24-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qibj', '男', '0000017217', 'zd', '08012006', '11-07-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xqvoi', '女', '0000017218', 'jd', '08012018', '11-01-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ckpzdrr', '女', '0000017219', 'zy', '08012003', '03-01-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Adnbhhi', '女', '0000017220', 'js', '08012023', '01-31-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hfqg', '男', '0000017221', 'yh', '08012013', '01-15-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ehybdic', '女', '0000017222', 'jd', '08012005', '04-07-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hffg', '男', '0000017223', 'zy', '08012005', '04-27-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Refrmt', '女', '0000017224', 'yh', '08012015', '02-23-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rzymu', '男', '0000017225', 'yh', '08012020', '11-25-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Dlhegg', '男', '0000017226', 'jd', '08012014', '03-08-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Sqwqgv', '男', '0000017227', 'zy', '08012020', '09-22-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Sgum', '女', '0000017228', 'gl', '08012001', '01-25-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wcqhnyd', '女', '0000017229', 'zd', '08012005', '03-06-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Agosqxlm', '男', '0000017230', 'zy', '08012019', '06-09-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kgnqcml', '男', '0000017231', 'jx', '08012003', '04-20-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ciuxdznb', '男', '0000017232', 'yh', '08012019', '07-27-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gvsnifxt', '女', '0000017233', 'zd', '08012007', '02-18-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Otixanw', '男', '0000017234', 'js', '08012023', '07-21-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tdhfbl', '女', '0000017235', 'gl', '08012011', '02-05-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Byurrekv', '男', '0000017236', 'jd', '08012021', '03-25-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pxfnml', '女', '0000017237', 'gl', '08012011', '12-03-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ehnhirk', '女', '0000017238', 'zy', '08012016', '10-28-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pnzdyf', '男', '0000017239', 'jx', '08012001', '03-30-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wytthsy', '女', '0000017240', 'gl', '08012022', '02-08-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mxppca', '男', '0000017241', 'zd', '08012005', '08-05-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Dupppb', '女', '0000017242', 'zd', '08012015', '02-22-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tdqodp', '男', '0000017243', 'zd', '08012022', '09-20-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uywrcs', '女', '0000017244', 'zy', '08012010', '02-15-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rqjyr', '男', '0000017245', 'zy', '08012017', '10-19-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Vzey', '女', '0000017246', 'yh', '08012003', '05-23-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Epyjh', NULL, '0000017247', 'js', '08012007', '02-19-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Eysxgh', '女', '0000017248', 'zd', '08012018', '03-16-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bjepun', '男', '0000017249', 'zd', '08012014', '01-28-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uwtnp', '女', '0000017250', 'jx', '08012008', '03-25-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Saupwj', '女', '0000017251', 'js', '08012009', '01-28-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xhwz', '男', '0000017252', 'jx', '08012000', '01-25-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tgth', '男', '0000017253', 'jd', '08012001', '08-24-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cjwiyf', '女', '0000017254', 'js', '08012018', '09-05-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qevejb', '男', '0000017255', 'jd', '08012006', '01-24-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lemc', '女', '0000017256', 'zd', '08012022', '07-20-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nqojj', '女', '0000017257', 'zy', '08012001', '06-12-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rjgrlw', '女', '0000017258', 'gl', '08012005', '01-14-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Spqtv', '男', '0000017259', 'js', '08012003', '07-29-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Yjbyyfd', '男', '0000017260', 'jx', '08012007', '10-14-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Czuitqxz', '女', '0000017261', 'jd', '08012019', '08-23-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qvhkl', '女', '0000017262', 'zd', '08012004', '04-26-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Blpy', '女', '0000017263', 'js', '08012011', '06-17-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pliktfpq', '女', '0000017264', 'js', '08012012', '03-29-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wayouicz', '男', '0000017265', 'js', '08012006', '04-25-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xahipvvj', '女', '0000017266', 'gl', '08012019', '05-17-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pyhxa', '女', '0000017267', 'zy', '08012001', '01-11-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ngzbfoat', '女', '0000017268', 'jx', '08012013', '03-30-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hkktt', '男', '0000017269', 'js', '08012019', '10-03-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Belm', '女', '0000017270', 'jd', '08012013', '05-11-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kfys', '女', '0000017271', 'js', '08012011', '04-02-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mmki', '女', '0000017272', 'js', '08012012', '04-04-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cirnfykf', '男', '0000017273', 'jx', '08012008', '03-03-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wagwttzn', '女', '0000017274', 'yh', '08012015', '03-29-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xmeiavm', '女', '0000017275', 'js', '08012019', '10-02-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bxialzus', '女', '0000017276', 'js', '08012018', '08-10-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rmbhnlgs', '女', '0000017277', 'zd', '08012006', '05-17-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Iwyok', '男', '0000017278', 'js', '08012000', '11-20-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Napgexb', '女', '0000017279', 'js', '08012003', '06-05-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bboj', '女', '0000017280', 'jx', '08012004', '02-14-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kndxfic', '女', '0000017281', 'gl', '08012023', '02-28-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gtavxm', '男', '0000017282', 'js', '08012003', '06-09-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Stjs', '女', '0000017283', 'zd', '08012002', '03-01-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oypgkr', '女', '0000017284', 'zy', '08012022', '12-27-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tkqiylj', '女', '0000017285', 'zd', '08012019', '04-11-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bgcnsn', '男', '0000017286', 'yh', '08012004', '12-04-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Iudt', '女', '0000017287', 'jx', '08012023', '05-07-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fdiumxpl', '女', '0000017288', 'yh', '08012015', '11-17-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ougdonot', '男', '0000017289', 'jx', '08012007', '04-08-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uubfpfv', '男', '0000017290', 'jd', '08012004', '10-21-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ywzmziq', '女', '0000017291', 'zd', '08012006', '08-23-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mhzyrcw', '男', '0000017292', 'jd', '08012002', '08-31-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Thkbvl', '男', '0000017293', 'jd', '08012005', '01-19-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ovbspe', '男', '0000017294', 'zd', '08012000', '05-23-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uyazpzlb', '男', '0000017295', 'js', '08012017', '03-12-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Sbuflce', '男', '0000017296', 'jx', '08012013', '03-20-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Reudp', '女', '0000017297', 'gl', '08012012', '03-16-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kkdp', '男', '0000017298', 'jx', '08012015', '02-06-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ugsphs', '女', '0000017299', 'jd', '08012002', '07-13-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Zilsdqfw', '男', '0000017300', 'yh', '08012008', '06-08-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cpli', '女', '0000017301', 'yh', '08012012', '03-11-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tuskjm', NULL, '0000017302', 'gl', '08012023', '01-31-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qnjqvqd', '男', '0000017303', 'zd', '08012010', '09-26-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ypmjw', '男', '0000017304', 'jd', '08012004', '10-08-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jnoutjfv', NULL, '0000017305', 'js', '08012002', '11-16-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kpxxj', '男', '0000017306', 'zy', '08012023', '12-12-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qoznusri', '男', '0000017307', 'js', '08012014', '09-29-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qmobeu', '女', '0000017308', 'jd', '08012009', '03-12-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pdyv', '女', '0000017309', 'gl', '08012014', '03-15-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lnxfe', '男', '0000017310', 'jx', '08012006', '02-16-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ugcjjlck', '女', '0000017311', 'js', '08012001', '04-10-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Eagflbp', '男', '0000017312', 'gl', '08012004', '11-25-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fhny', '女', '0000017313', 'js', '08012018', '01-22-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Osag', '女', '0000017314', 'jx', '08012002', '06-01-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Sxsbvlj', '女', '0000017315', 'zd', '08012022', '10-17-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Freoxhvb', '男', '0000017316', 'js', '08012020', '02-04-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Juws', '男', '0000017317', 'yh', '08012017', '05-21-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Prespv', '女', '0000017318', 'jx', '08012011', '05-19-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gpbb', '男', '0000017319', 'jx', '08012007', '10-16-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lqovy', '女', '0000017320', 'gl', '08012017', '08-04-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Plorm', '男', '0000017321', 'jd', '08012004', '09-14-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jsqel', '女', '0000017322', 'jd', '08012010', '08-19-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pboy', '女', '0000017323', 'yh', '08012003', '08-23-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wlbaumvb', NULL, '0000017324', 'jd', '08012010', '12-16-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fdth', '男', '0000017325', 'zy', '08012009', '02-03-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fnjd', '男', '0000017326', 'gl', '08012006', '02-24-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Vlfc', '男', '0000017327', 'gl', '08012007', '09-24-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uveaedxb', '女', '0000017328', 'zd', '08012005', '11-01-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lyamn', '男', '0000017329', 'gl', '08012008', '08-31-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cpnjei', '女', '0000017330', 'js', '08012022', '08-03-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uzkxhkto', '男', '0000017331', 'zy', '08012019', '04-28-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xmyu', '男', '0000017332', 'zd', '08012023', '03-24-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Loweioyf', '女', '0000017333', 'yh', '08012005', '11-25-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Namwxsu', '男', '0000017334', 'gl', '08012002', '06-02-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ewoieccq', '女', '0000017335', 'zd', '08012022', '11-06-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lbudkki', '女', '0000017336', 'js', '08012011', '09-05-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jnjjmwo', '男', '0000017337', 'yh', '08012022', '04-10-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lwwvs', '女', '0000017338', 'zy', '08012001', '03-21-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Inmvs', '女', '0000017339', 'jx', '08012002', '07-23-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kswxbucj', '男', '0000017340', 'gl', '08012021', '11-16-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nkaxbp', '女', '0000017341', 'jx', '08012002', '05-24-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xgitc', '女', '0000017342', 'jd', '08012016', '01-04-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lcuawore', '男', '0000017343', 'zd', '08012003', '06-01-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Prkmdvh', NULL, '0000017344', 'js', '08012023', '03-19-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wdlqyhgh', '男', '0000017345', 'jx', '08012002', '08-27-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Omcouai', '女', '0000017346', 'jd', '08012019', '05-02-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Baav', '男', '0000017347', 'gl', '08012007', '10-14-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wtrm', '女', '0000017348', 'jd', '08012000', '09-13-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Dpje', '男', '0000017349', 'zy', '08012019', '06-23-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nxbeq', '男', '0000017350', 'jx', '08012002', '06-07-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Yqsl', '女', '0000017351', 'jx', '08012009', '07-17-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kwgkvey', '男', '0000017352', 'yh', '08012017', '01-01-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Sllz', '女', '0000017353', 'yh', '08012006', '06-16-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uvgx', '女', '0000017354', 'gl', '08012008', '12-01-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Prjbhh', '男', '0000017355', 'gl', '08012019', '08-21-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ftue', '男', '0000017356', 'jx', '08012011', '03-26-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jndqcio', '男', '0000017357', 'js', '08012003', '01-03-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jjrygpio', '女', '0000017358', 'jd', '08012017', '11-04-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Llumu', '女', '0000017359', 'jx', '08012011', '05-23-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Frusxrl', '女', '0000017360', 'jd', '08012013', '10-02-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ecipgu', '女', '0000017361', 'yh', '08012022', '04-01-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Vfjaknim', '男', '0000017362', 'zy', '08012012', '05-10-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ycijjdt', '男', '0000017363', 'yh', '08012021', '03-23-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Brdrjmtm', '女', '0000017364', 'yh', '08012005', '10-03-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Dtkb', '男', '0000017365', 'gl', '08012011', '11-05-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ghenagph', '女', '0000017366', 'jd', '08012014', '10-18-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Raohh', '男', '0000017367', 'yh', '08012004', '01-15-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mlgzinbt', '女', '0000017368', 'zd', '08012019', '05-11-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Irehmj', '男', '0000017369', 'zy', '08012021', '06-16-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ugjhtn', '男', '0000017370', 'jd', '08012010', '04-10-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rzswr', '女', '0000017371', 'gl', '08012014', '07-13-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xeduvkif', '男', '0000017372', 'jd', '08012019', '10-29-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Itgvdqrd', '男', '0000017373', 'zd', '08012007', '02-26-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jwumfj', '女', '0000017374', 'jx', '08012015', '09-18-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Dtuctoa', '男', '0000017375', 'jx', '08012017', '02-11-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rdjymxal', NULL, '0000017376', 'gl', '08012008', '12-24-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Weglkcx', '男', '0000017377', 'zd', '08012007', '05-27-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qvecv', '女', '0000017378', 'jd', '08012012', '02-21-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oflixii', '男', '0000017379', 'js', '08012004', '11-02-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oodxibbu', '女', '0000017380', 'zy', '08012019', '10-05-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kimqgbjv', '男', '0000017381', 'jx', '08012021', '04-01-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Isfhxa', '男', '0000017382', 'gl', '08012011', '06-07-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cunimkv', '女', '0000017383', 'zy', '08012022', '08-15-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nfbq', '女', '0000017384', 'jx', '08012003', '10-22-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rhxrhcy', '女', '0000017385', 'gl', '08012017', '09-01-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jfwppj', NULL, '0000017386', 'zy', '08012015', '09-30-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ekzglnq', '女', '0000017387', 'jx', '08012018', '08-20-2000');
